Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
2.1922550908126013,2.1397048960464575,1.9413250002903735,2.242799729301075,2.3412739026868605,2.0015671155581134,2.544367678741818,2.1582700691328056,1.9709933792720287,1.9517715038265928,2.2664142113797285,1.9257433026149744,1.7487288749193792,1.8092539525540168,1.8459434562656856,1.8638266652741708,1.7434987379018163,1.8000861658247214,1.832940089846388,1.900719602071478,1.9593550500064185,1.930375472371041,2.106084245846089,2.176028401627132,2.1725326364080115,2.3200628684528035,2.2106882698416577,2.026516050065245,2.141591197886503,2.1920238065239803,2.231166865528127,2.2662281094376744
1.8506175982605062,1.822559465778811,1.7023778272799284,1.9241233365243153,2.0524195831811296,2.1657220445997902,2.2332047842205243,2.121053236404444,1.6672213768928053,1.7634644016258143,1.9641982546978907,1.6193402925994007,1.5608176998371206,1.5750166725499182,1.5664343328057055,1.5547305027106681,1.5359742173644528,1.5933126252264782,1.6015195914397025,1.6075685402775621,1.6333879627103807,1.6810142965711081,1.7504503691118514,1.8082355031932422,1.7930324415185268,1.9048164055061272,1.9062683323486032,1.6860396680066452,1.782426577227991,1.8047029233582912,1.868672396627385,1.967770427642806
2.138480593657628,2.1246740064830805,1.7636088900141704,2.155603992336023,2.25287532827114,1.9535240261291,2.1959814230288286,2.128867290548822,1.7418778072212977,1.9661523345182985,2.1293916790030925,1.7089095705771442,1.6063069247666513,1.6560470335578827,1.6087583629294053,1.6439690417612225,1.5721947310597055,1.7165171017567633,1.6771496342582242,1.7370043483398105,1.7610745318881975,1.7989083564366668,2.03259145764909,2.0489834931436417,2.1717333944531396,2.205361011973215,2.2804975980172317,1.9195647290898061,2.0829775135494044,2.094552975844881,2.276117870496724,2.277543234963691
1.931850309211486,1.9289547931218478,1.797651491139259,1.9868476386041392,1.8926364415703953,2.11839900875758,2.326725369130914,2.1401602956757944,1.7594047410335718,1.8669080591166938,2.301516251519702,1.7913915582848714,1.697600881372243,1.771829483157685,1.730864179146971,1.7852834167400458,1.761110798190691,1.8698441410993365,1.8985433386425237,2.0013182369627387,1.9439341200444047,2.051210365657613,1.8762576729978024,2.133286564485275,1.8226688214706332,2.0181265763051552,1.9082461142867702,1.7925166596427646,1.9806411970038151,1.964553034790312,1.986955329105139,2.217835310262714
1.9219150110141023,1.8420137271989836,1.6012175630740733,1.9236134846288713,2.100255248606569,2.1410763192768876,2.438694735237276,2.1056608915774992,1.83184170332335,1.8948369164679426,2.3855626921800552,1.8981191303800495,1.7633146323478956,1.7626614417339896,1.7840680602503998,1.7801837803421603,1.82488693473376,1.829405031081523,1.825646533196654,1.8344220471939119,1.920262219484822,1.989260285343745,2.1112742860702522,2.014672135391915,2.086455556157407,2.091307866440646,2.0919984447495565,2.0085590368001296,1.9994962913931889,2.019929429644942,2.0773674591940674,2.101986885156418
1.8369551901566887,1.7302721102741647,1.5987065864382108,1.7915656304521124,1.8296699581028217,1.9167130549959097,2.2723313752348537,2.084549655122704,1.6702032315550706,1.8121568587178172,2.1994491835230705,1.9291017106581203,1.7834349128243872,1.8556981184629164,1.841417386188777,1.8575220093131493,1.9705440455380738,1.9106726421612676,1.879116493297848,1.9493581950802583,2.0009188594528537,1.9461280286290439,2.0081948565240126,2.167200653936799,1.9798905123393362,2.049713839673693,2.1812331495785746,1.8068883372515618,2.195266432818262,2.253914421427914,2.0846931389065033,2.2050729209340463
2.1274981083559745,1.9578359120899982,1.901992535031567,2.0526970403619504,1.9291081091518383,2.0697125283574485,2.435433221071592,2.099565757906737,1.654077945382502,2.082133804772387,2.077480598905877,1.90875085936667,1.8291572504840703,1.7937929620708177,1.9096922281248965,1.7925517797613075,1.992811639765089,1.7817417248818463,1.7810526683499226,1.7896600932345312,1.7905604864425773,2.012373981837464,2.0901277692293774,2.0814848639771366,1.995154600693704,1.945487425358231,2.119222414657993,1.913520435873177,2.0167321891213454,2.222741203397917,2.0969726433441633,2.1159391177173266
2.0652734444402063,1.9178036907936706,1.8931023159309155,2.045544224202564,2.0625345636216363,1.9399803755648861,2.3909011090581442,2.2377751662452683,1.7585580860515218,2.045125014837696,2.237580218854385,2.019580909465799,1.9531049918431007,1.95819580004117,1.8751034295625488,1.9254557222806317,1.9340462359772135,1.987978611961249,1.9289353549122534,1.9991020254171532,2.005399478771879,2.0167010411107666,1.9985439567167096,1.9994080876628657,1.9778526534857865,2.0219049440724675,2.1494185167317714,1.9485815641258084,2.0968146737549214,2.218626767650899,2.1544868260662846,2.017695393156443
2.1085880043144307,1.9985685361956604,1.8145724505124536,2.0527098629294893,1.9747359352161804,2.0165754897548402,2.354588361032067,1.9585517857999568,1.8862787947040516,1.9919782000363464,2.2404551887745368,1.9283495536822595,1.8273698669648624,1.8964493507581044,1.887030373600984,1.9189311215810692,1.9887688845266873,1.9428284044876325,1.8563172080461576,2.0271692671428347,1.8854613539558163,1.8672228704334992,1.8248630370597887,2.097339864267989,1.8987894786972621,1.8879121891610975,2.0414403776023153,1.9743704703878993,2.028793763374145,2.089166996194475,1.9359999476956584,2.12084863158209
1.8454853176535964,1.7728641297571324,1.7459813982320476,1.7253198467328175,1.7338064574320002,1.9307347984627856,2.244300731673628,2.0942760491698715,1.9142464096703178,2.1607878555836537,2.0873705226689,2.0838407293815084,2.077497396042089,1.983584508137215,2.016732974765887,2.0253012966165733,1.8996949923360835,1.9552540907497842,1.9719498363291614,2.10882672984583,2.120515409013866,2.0204441662429145,1.8902217819199147,2.0874713046913977,2.1056341601421926,1.9485921780820266,2.053011176128745,2.15271142015627,1.91814311026072,1.9848494231710538,1.955318026274387,1.8516335134242985
1.9505885390648583,1.9662464362772032,2.0453134460315683,1.9535506888159206,1.7748071589424892,2.050975551839262,2.2232963289271943,2.1619085400545046,1.8820280794148665,2.1288711430990603,2.0986913929937443,2.11804471979564,1.979839750046074,1.9279263744199393,1.7887072458223527,1.8939793905894018,1.799748651716508,1.7728462419118116,1.8387066564780616,1.7568838871078944,1.7551213731068125,1.823429334839725,1.7962004320309086,1.9046907204720618,1.725736772525732,1.8400740986515929,1.683807984249956,1.6752583090830044,1.7085549710859333,1.7036441378957154,1.7490924107753427,1.9978350175817692
2.1432025654686884,2.0890975459690972,2.044808996181778,2.0114460094154385,1.8850846041468163,2.0634540327253146,2.2474062884947807,2.1722510218768765,1.9234928213432676,1.9820332823361115,2.059806340574261,1.8942263484772732,1.9688907596421028,1.8058136779713607,1.7373825097828821,1.9112773798786524,2.0406473699773513,1.8228304150965198,1.9139306702412064,1.9416309712896302,2.032219579599108,1.929624594471772,2.0872836573750084,2.0708414650120552,1.9773703009726629,2.005711674624928,1.8702031057173887,1.9057649449647323,1.9636350043754482,1.9453649944374538,2.060493829523419,2.035370094870955
2.0877265893820955,1.9816537504955245,1.9454331410224581,1.8750252264799168,1.8837888286494657,1.992679357418027,2.4898523483660115,1.9286002142187555,1.8965015945534356,1.9064505146967117,1.981037229088754,1.7856453734204585,1.7960580688374614,1.6944354940241033,1.6694837080253173,1.7877108830489423,1.861455924917495,1.668357492420037,1.7156669822146435,1.804692433063665,1.7047979259268151,1.6451840719352848,1.7836955309052391,1.8013613004118847,1.7685574630568348,1.836745880252884,1.7109923341113176,1.690201695583969,1.7992699257743086,1.8610508185907848,1.9844524631330656,1.8922131272316254
2.271483077602783,2.157624672126232,1.9839299741666256,2.0381056750682007,1.8996048582683553,2.1708481279776017,2.165264029328923,1.945498614649294,1.9763038136317348,2.12144774214959,2.16315148867815,2.165280026800884,1.9602749175438114,1.946009280889065,2.0090769350551696,1.9960453121052488,1.936165698322501,1.8742268598100804,1.8861946878187175,2.1600311134836145,1.872147863851926,1.7242828233576748,1.8001732386098268,2.05052823963513,1.8866713932597736,1.7225946955945746,1.7942992730114862,1.969721304226815,1.9211857516092894,1.9480695213785313,1.9402475582762544,1.7766804378913985
2.145756188824358,1.9607039325462148,2.1648219304490466,2.0564051291835987,1.8792456526291406,2.182178156066279,2.3560324781803765,2.0076526451005883,2.0054095677149135,2.257884507529078,2.394634994817534,2.0589353685736906,2.070746282452654,1.9718819602194533,2.0389036563435865,2.13042635888396,1.75206233821199,1.8730404853281324,1.8678280240736405,1.9972551213309977,1.8869559293803504,1.7882930570671811,1.9753552444791636,2.0661781415189506,1.88684962466621,1.7633539113827625,1.7850320080878825,1.9121822030386606,1.8023947971445617,1.9185669741897442,1.907763409943319,1.933506324241844
1.8410306319337701,1.7456777746392005,1.8636612230225662,1.7915886060892219,1.807932468398999,1.8869725894904454,2.495523929351004,1.9826054079396676,1.9823207220484493,1.9644989943113214,2.268122779807687,2.1707087084261976,1.9030709992573376,1.90784688988406,2.0067341616329095,2.0962978735392603,1.8914147184638417,1.7658075310056596,1.8379572678880132,1.9505833306447589,1.8345402426047823,1.8099453387222666,1.8606583479238101,1.9404546064572343,1.801471760572585,1.7456380003894734,1.6909910414376959,1.7565639438070135,1.7695492932694263,1.78056715587986,1.8055116731116279,1.998573575272565
1.9048937808307271,1.8610687549618345,2.0101716859161516,1.899995821381211,1.8626307342037811,2.0370014448726024,2.5296768023669727,2.0325796591377205,2.0683303435626965,1.9662994730677414,2.1745400704973807,2.014835723993851,1.99128385197834,1.8660785675616505,1.922498622805856,2.091164737983674,1.842548106628616,1.867243947080416,1.8209644691945601,2.1367108781863013,1.8907169272803575,1.8864244646877066,1.7757898966387156,1.9782054176480062,1.822464859403791,1.719349921193598,1.7333929007637867,1.7434714020620914,1.7447258628427378,1.7925180551368154,1.8385299888132447,1.976933273828581
1.845918494438725,1.7822758319407346,1.8807315586619313,1.873398498320515,1.8600457612731682,2.0268758325968874,2.1825332416097183,2.2294964200202414,2.014703079150574,2.105083336267713,2.3052768374519714,2.027966937502754,1.9747368515866837,1.903559660310592,2.0735125422633147,1.9884251255522136,1.9055875375755205,1.7497245717867667,1.7916704076414187,1.8090466056291872,1.7615461286793042,1.8171675062316088,1.6414956259212279,1.911372257932896,1.6884608182318246,1.6563739192254698,1.6528993694875331,1.6500000246604045,1.6523637346195374,1.763863834699428,1.7844189601890623,1.8149947037753478
1.9499588476045995,1.7966541103328062,1.9346524449906524,1.920122537675823,2.0157259944139705,2.084151828918059,2.2265368607387432,1.8570908570249933,1.8484859573854726,1.9454276790474072,2.289836908802158,1.9326448799382296,1.972988801165991,1.9529706157939286,1.8465481252872757,1.9347458463016538,1.7558138827533216,1.8002245512726807,1.7342338590233273,2.0360876988231285,1.8102894069066064,1.7851093298340417,1.7647080999402747,2.176461355842888,1.9332066055390302,1.7869430607051704,1.8967320121003115,1.882008286049478,1.9045590903899734,2.004872603531051,1.9511953548536738,2.047077426803258
1.724558178812808,1.6595554496307239,1.6011733750624115,1.7424494731135372,2.000767486368979,1.810905603361519,2.2110294258864975,1.967681876357556,2.0192074232815864,1.928073464412753,2.020797181580243,1.9794829793397295,2.187585657374649,1.9411924260344156,2.0240310171880496,1.9476854954473002,1.6395389349847553,1.8243526974762059,1.8126847463364688,1.7693078834441693,1.7452447338899826,1.8269357934778268,1.7594604139437104,1.9613289726842937,1.722468709970809,1.826716555786721,1.6949699778004277,1.6693735884540428,1.6780448959361935,1.7461975204151348,1.8656825755238184,1.9496115022451015
1.7434369901885836,1.6650566353127316,1.6411499388127304,1.7740582322146123,1.9244211573610424,1.820183554971084,2.066219569890642,2.1767981023644456,2.074119647613497,2.0548060607869436,2.253104055922143,2.032494800113893,2.2128438067878227,1.912719501304771,1.8345720614286622,1.9202773720213506,1.5897411740601701,1.8607655380294068,1.8632124097986835,2.201954802102176,2.0179799223979136,1.8575960742823328,1.8685595164282907,2.2152774242841806,1.8822881986951427,2.0191342470483122,2.0589671759798813,1.7794673979452895,1.97697595081843,2.1433156234765858,2.0560176520271383,2.041333549009723
1.6727553103043264,1.6195060509611245,1.5669674013154526,1.7328518773820432,2.1733536823221016,1.7235578874165423,1.8989455406010092,1.860937866734211,1.9965006384638624,1.9895175778181986,2.1759017591769374,2.025970345752244,2.0992818458767597,1.9226407145758102,1.7730418355945552,1.8914375729837918,1.5009583775726227,2.047291472940575,1.9548480671591517,2.0847802140860736,2.1561008566980386,1.9611680698759824,1.851126128311238,2.231991085147924,1.8679392229941754,2.0688523257489018,1.887760849886588,1.709571289020855,1.849151834229659,2.1081795505001124,2.0592091751293977,1.9243882948106679
1.743015426339827,1.6646026465057333,1.607921180780094,1.786489347219731,2.117484724189657,1.8040307033790883,1.9424910176120684,2.0673060418737275,2.1223798318342393,2.2569517278536297,2.3558684642054852,2.3048577921459246,2.2292126514498065,2.0722030351376346,1.8512156458223983,2.1245089412397355,1.7348859415120983,1.918975939326449,1.8380768106450205,2.334161103433939,2.121070663825787,1.9644045870884046,1.8674205824612637,2.1835751544506428,2.0396798462882884,1.8358719230404987,1.9985361904805792,1.8163971934497525,1.8681046562783552,2.0612062381099565,2.099966267523631,1.8684168075162118
