Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
0.5346447403066956,0.5148093607154709,0.47373804594985863,0.5181323697506564,0.5106084737057426,0.488587180419462,0.46718181508754986,0.46262083633898243,0.5151354349648546,0.4605359236995905,0.47105124709367713,0.47848716432351657,0.4837683752759594,0.45290130512795296,0.5039231623611562,0.48251466394412884,0.4926091585581308,0.46042715322354094,0.4733403255736068,0.46827348639883376,0.4561388920856979,0.4643714590871619,0.42301816586143415,0.5208226922493954,0.47476589801200614,0.4925809410380764,0.5181214118136922,0.5347890197491878,0.535204373403372,0.5451060257640112,0.4997923172191795,0.48056530729841995
0.5325549559808851,0.5226849548694,0.49319316942181224,0.5190802493127677,0.5249513714893744,0.4927724637379149,0.4696742295305521,0.4628850191347521,0.513823637578621,0.4684526710407955,0.49355996551544934,0.49044117255432007,0.5271749020140498,0.4860609008051341,0.5247562042418802,0.5089091982597493,0.5293268584212949,0.5084617622999866,0.5156564098795354,0.5166702949847721,0.5101033825535142,0.5085114515782813,0.4679568250882767,0.5455084369787199,0.49168582296352586,0.5050922088180565,0.5249332995474213,0.538336953524338,0.5332215375916354,0.5403968877021761,0.504371874658019,0.48549151337054003
0.5389540709454502,0.5216139772407273,0.5104607444634226,0.5139416648949298,0.5010433759334544,0.5106042333142385,0.49342962965226417,0.4704854530119632,0.49591018289124333,0.48576390863957974,0.5134027716756291,0.4827342266885781,0.5224613836912717,0.48229411102443803,0.5506501459432729,0.5219381452519537,0.5197678343499632,0.4982521696365578,0.5221396365612757,0.5171911717278371,0.5152089950619844,0.5040055197025776,0.48515663193679537,0.5562749612428838,0.5258984265540667,0.4908828191569397,0.5225760654648076,0.5540349155461147,0.5308535301313888,0.5427600515076261,0.49469333075338906,0.47683501396951133
0.5399005647173312,0.5229722724855627,0.49714667847638166,0.5256583238361281,0.498999082114061,0.4867799468301513,0.48831881169889785,0.4650327145346764,0.5082913779265917,0.4899831638716974,0.5340511184378152,0.4826241909496539,0.5376943700049369,0.4963160418501928,0.5463416471990736,0.5232093297866574,0.5220748930980003,0.5016386705839295,0.5352236007515639,0.5084535698201132,0.5143164890148456,0.5176896604460391,0.4893618932455144,0.5284643153109878,0.5138213031307338,0.4760145306494407,0.5207234567662531,0.5414780295038586,0.5421585339371867,0.5628713422083806,0.5078184172191638,0.46422383760260694
0.5363047426103411,0.5310555928782523,0.518707600113124,0.5288648925591801,0.5192567384625011,0.5084990104748918,0.5074412162376758,0.49648554494607355,0.49651369352082086,0.5138676695835429,0.5349811187859209,0.5024886004591428,0.5302280760400346,0.5124203303193761,0.5598973526971309,0.5420094730283472,0.5431785532720177,0.5234608708777383,0.5440050400516905,0.5221160901690659,0.5162600403469558,0.5053762678694502,0.47578942470017127,0.5284717302496543,0.49961264404134714,0.4877238802506015,0.5233485650754109,0.5265213306120826,0.5393653740018067,0.5444289345498985,0.525596618135294,0.46945678694563575
0.536729387401131,0.5248507275807919,0.49203014874640927,0.5167946545692215,0.49361023525777575,0.46309886274884055,0.4831990364056721,0.4629756236909808,0.47569996484427446,0.49984257033356655,0.5212145855191653,0.49088706987714237,0.5259795421451937,0.48580848115192593,0.5447534123854003,0.5183167270604627,0.515531395039287,0.49839351088412837,0.5208297713857021,0.5046420031398408,0.5145762395506512,0.5066531999187047,0.4898943626694483,0.5278539071864458,0.511104651975151,0.48851832930646016,0.5273120384903565,0.5245283011092079,0.5345946208454195,0.5502926874118258,0.5174360408433906,0.4560410178761604
0.5380690713543756,0.5234174487904631,0.5014969888384947,0.5222920175936685,0.5057805818602956,0.47391198708937715,0.5032084746156804,0.4912333346799415,0.4819944634303923,0.5103933443522709,0.5210721943861292,0.48943845027472077,0.525743955174962,0.4910863732055508,0.5425460584443252,0.5310201588065361,0.5406548931805898,0.5309237821125735,0.5339876481503238,0.5207224452457292,0.5349701864537795,0.5097787312501801,0.49759802410984305,0.5248898196539133,0.5181105779180194,0.49684757771001936,0.5275498060145496,0.5217165549823201,0.5369080879333202,0.5541073404136254,0.5263696287392882,0.46296596218875447
0.5356942388175896,0.533531673983495,0.5053437360797709,0.5292245729679649,0.5142560397548296,0.4699474423389149,0.5062474962968151,0.5213894218007065,0.47154176427535427,0.5046773062179614,0.5129411296185703,0.47990468998107316,0.5112222424612055,0.479977602219987,0.524916791457893,0.512996850982471,0.52171642023635,0.5086773897608797,0.519391253851516,0.5183746835362764,0.5165351319865872,0.503249037854435,0.4951032830680702,0.5106982604087512,0.5195939213217422,0.5064724061965113,0.5349527581070253,0.529876569543313,0.540641722062351,0.5454086934837321,0.5263822338905378,0.48290312346557823
0.4982909662125832,0.4976212909058536,0.48573539672895244,0.5052279180537064,0.49810774842118694,0.4559306859042555,0.49931740491414944,0.5339777730400798,0.49537806852599764,0.5149691440705222,0.5185884360561018,0.5024309753552573,0.5097458669829156,0.5072455425611917,0.5155232237728162,0.5015353882422078,0.5132429219093051,0.5048846947018867,0.5111604960921551,0.50540717921522,0.5064447896704767,0.5055108438080926,0.49993980217001643,0.5073737587742252,0.5041138107508427,0.500171712473316,0.49329204719909975,0.49576915081569456,0.4957967182179037,0.5141747610291507,0.5096166017090908,0.5014653911072756
0.5058353699836233,0.5028415372670615,0.4895198316322867,0.5015469612607782,0.49634686721591337,0.4719277417003233,0.5027735876599493,0.5392348552496005,0.5075233427590551,0.5133800139461202,0.515558914523339,0.5038308306676554,0.49003280891218204,0.5031821998102683,0.5325187248803219,0.5324560728659643,0.5443345287586194,0.525897779709095,0.5335707125895,0.5312886497675414,0.5177893340665704,0.49677986689266773,0.4949160072837089,0.5180062982562204,0.5070462402671401,0.5056465823056299,0.5039105712492281,0.4915295277043214,0.509534685155389,0.5305615189843634,0.5167790407664176,0.5170376941266647
0.49765379806810606,0.49816635778151747,0.48927288020105275,0.5050657705834992,0.4813603028116857,0.4752414171300892,0.49054167645259794,0.5281178450894554,0.5010846163247644,0.503285422048068,0.4908779459722988,0.49414936897351364,0.4670427586085501,0.48135534589788637,0.5075879782399954,0.5017913570742953,0.5179263141109233,0.5092765074802501,0.508958499169102,0.5170371925102709,0.5211227205646779,0.4968075776738315,0.519704992225327,0.5289281116069596,0.5155960819990595,0.5296069397744673,0.49235408114278817,0.5081188545159017,0.48761409240790243,0.5125220946208733,0.4871340623463808,0.5291913455008797
0.5123418502342608,0.5118817766576758,0.5039377902770908,0.50863888454935,0.48524275473497325,0.4972738334639682,0.5087586114455153,0.5222497223079268,0.5227616491232733,0.5165412485458083,0.5157719044301715,0.5134346588738764,0.49891886394950163,0.5205024951933287,0.5375974930957526,0.53180999786226,0.5440838281517645,0.5221052628566047,0.5310772310399492,0.5300524115118722,0.5459603997607049,0.5074560870281438,0.5365318555365038,0.5756246710901008,0.5266287233219371,0.5361303456564278,0.48877482965469543,0.5140906084836826,0.4883725855421439,0.5209734955980774,0.5000344693909058,0.551183135613029
0.5153395139305983,0.517013553212601,0.5076990132832984,0.5305954799603899,0.5162434561480886,0.5059133972788442,0.5166268882940191,0.5466672340642054,0.5052098899996585,0.5271423613243058,0.5335616248552032,0.5147973398143336,0.5077503653462628,0.5154452609358957,0.5492879277928386,0.5490535678848645,0.558317202795865,0.5280730073427371,0.5275331718870596,0.5458110660252268,0.5522273763255998,0.5182266694848566,0.5427688599200083,0.5717428811068467,0.5342901929835403,0.5568159255546119,0.5163887245388472,0.5241785548413177,0.5127733287657849,0.5443562842858582,0.5160147002388022,0.5527761938689555
0.5470815737197638,0.5539568161744883,0.5321474104091342,0.5615918684298624,0.5529191569345738,0.5348136608328394,0.5283044245652042,0.5487239742891727,0.5626678016024297,0.5487799736956008,0.5523246407457971,0.5683895774088755,0.5214716903035658,0.5712899123122974,0.5659616504682927,0.5665821175054738,0.5791498736056518,0.5406148723726357,0.5445726966228559,0.5525687790629111,0.5616039730971374,0.5242197439994628,0.5572340438842031,0.5726357066871895,0.5591303250656727,0.5760093661920268,0.5431466751334314,0.5549542454645625,0.5493407132363727,0.5677911050302823,0.5507657524336194,0.533436885818041
0.5424015428413533,0.5433162696148115,0.5258146854668169,0.542183166016635,0.553115627410709,0.5280024847258803,0.5186605099343381,0.5432334038969802,0.57820035883342,0.5556937943047472,0.5730903490558014,0.5847156479845448,0.5536848660563508,0.5753653475669606,0.5883287951536913,0.5748983899125825,0.5869276548456174,0.5666447245428442,0.5421699747267551,0.5628158687676925,0.5671685968271714,0.5440311955510144,0.5785718817348181,0.5663967452514885,0.5507993457179954,0.5927541750397884,0.5480647848712347,0.5412012498903264,0.5385483869834352,0.5551278877512141,0.5549021291760153,0.558854267001555
0.5520023074361279,0.5497929360209011,0.5139597370908587,0.5417583896964694,0.5495363392668403,0.5353853824463448,0.5143816076766883,0.5587592903634319,0.5745012189214935,0.5532396577136265,0.5768528277006298,0.5887558892346179,0.5480296391088534,0.5677367132145991,0.5724363389582084,0.5598191486912815,0.5710641870640181,0.5478812721490828,0.5250614738997776,0.5559981657413126,0.5688287848545244,0.5241126648342176,0.5728569766065271,0.5785069233390816,0.5677173246793279,0.580939214514173,0.5684023498123504,0.5488838436754787,0.5592809676335041,0.5695207982352812,0.54979539064388,0.5445482552500985
0.5531581630320334,0.5685974660236314,0.5201439079741893,0.5588010911123089,0.5746339993556353,0.535172311234467,0.5313477215055158,0.5540082267532007,0.5858019040131356,0.5620499760446798,0.5796258785558157,0.5804917873585631,0.5330043930868416,0.5637726523984167,0.5471999807046084,0.5350478961320676,0.5602105388248461,0.5327272646617548,0.5301114936262592,0.5637241439800368,0.5810581388158422,0.5376363133882921,0.5844310397046086,0.5831420074225023,0.5662259682249997,0.5915561788711009,0.5727493931479739,0.561366371119245,0.5615110555937095,0.5747714723920568,0.5734572825000194,0.5645370586125595
0.5364733067728001,0.5417000266122665,0.5285202599335435,0.5543108274335717,0.5683328415587646,0.5374769077188233,0.5342158767357921,0.5535780108557458,0.5757190085193252,0.5610678176969784,0.5679584896858436,0.5567796835507495,0.5619489941794592,0.5572064646102444,0.5551556711187536,0.539625459892039,0.5704701595976379,0.553359835023224,0.5382592105349565,0.5725807927311094,0.5775851450040781,0.5740074696538568,0.5961746130745554,0.5939193253238916,0.5724179307994621,0.5819824294686019,0.5637889984336598,0.5599219544874702,0.550957035349129,0.5597558445986649,0.5479389657360076,0.5780763490627827
0.5548083548422307,0.5594369927289335,0.5189697414199952,0.5535672794071135,0.5678004935456917,0.5431490784710503,0.5347616630372563,0.5648736804053843,0.5775586394103861,0.5573602249085181,0.5666886716791586,0.567331093871279,0.5667980187374166,0.5524900967648319,0.5434033975901666,0.5198655882760626,0.563369403666426,0.5380658346968686,0.5385443678069001,0.553065144918269,0.5765239998393678,0.5658426730424362,0.5893417455571907,0.5889134241217358,0.5660821390603639,0.5889572007927723,0.5702598592012454,0.5617440094856763,0.5653121311531092,0.5675547181834673,0.5663750495359199,0.5735005811632148
0.5565410859959626,0.5663485955393351,0.523464979305851,0.5538240057231836,0.570991180517005,0.5410137792926835,0.5342932868690826,0.5275186177330129,0.5858655593442383,0.5475891061486916,0.551537938967246,0.547701665919923,0.5527481013193162,0.533652122353555,0.5276811807907291,0.5126717809059591,0.5519115854046994,0.5331395356807307,0.539753505720915,0.5674761042219222,0.5699259393186317,0.5591317870107168,0.5717234970494618,0.5724359289308871,0.547208997375637,0.5874636658467487,0.5705968585511317,0.5557497951169077,0.5605463432733512,0.5705697345630022,0.5772932846015187,0.5722730929018311
0.5568814139250673,0.5544336077546044,0.518881116454027,0.5362951209869428,0.5638201584629313,0.5174712086734194,0.5364706696759085,0.5513854339659567,0.574128466010072,0.5593775048556243,0.5540845627673738,0.5531169087740038,0.5382819385564185,0.5389578934476286,0.5449539303400772,0.5226874199284396,0.5630827722038013,0.5303799532649454,0.5300640527961337,0.556634444757979,0.5583600885013221,0.5546613189891539,0.5622740174391645,0.5857078746603817,0.5441168526934114,0.5809134268897883,0.5638386223039697,0.5529224823424591,0.5586710300265875,0.5784449759354191,0.5743789588547865,0.5729863734154359
0.5491257203607511,0.5515433825695741,0.5351194024167993,0.5399564613400167,0.5656522127162947,0.5331256557971576,0.5667239832476305,0.5598135488862256,0.5710550714616461,0.5769483925460184,0.5728729305878512,0.5568252763699769,0.5415430789344773,0.5235276429852618,0.5447801636727776,0.5143412564909783,0.560440463739434,0.5412757979971938,0.5150433932602793,0.5729529810163568,0.5556472887640677,0.5412715581019953,0.5540169051753961,0.5687154524387927,0.5263538961422976,0.5757897394670112,0.5425676560839943,0.5483737442652986,0.5426492277848507,0.5774044302632553,0.57573550409761,0.5842743007093302
0.5586541146151167,0.55982710904617,0.559760185885585,0.5691426258151858,0.5879886103359256,0.5490797693707471,0.5452263432297811,0.5551377401855195,0.5612743929370868,0.5860590622968698,0.5722997680869575,0.5539979306339068,0.5399063946879108,0.5331150611605076,0.5500023668606512,0.5382580407444792,0.5824671642034469,0.5502571543858366,0.5186984479045554,0.5936445775011219,0.5509948707799033,0.5584393157037372,0.5590438700244438,0.5794273242972064,0.5321325060402566,0.5793598026841821,0.5599780678069072,0.5598031492913746,0.5645158259188113,0.5917143990456939,0.577165937932432,0.5720786500593755
0.5751360578843401,0.5655158709772722,0.5648006710856484,0.5697715830191268,0.5682726041006352,0.5340011312021926,0.5441603852752378,0.5669516573108166,0.5642830497205497,0.5796583990258471,0.5952964789205489,0.5926939452457691,0.5752756468625454,0.5873367076255324,0.5855425953241382,0.5884365237782047,0.6153671193573318,0.5968900264687479,0.5186912718790587,0.6131286486988234,0.5853208450748363,0.5677575830468887,0.5677836394805116,0.591438370377584,0.5312966363302151,0.579142472712726,0.5423382760351716,0.582102438103223,0.5417136182827136,0.5941511222031495,0.5668454902598826,0.5524575469587675
